datetime,scenario,requests
2023-02-08T10:00:00.000000,high,33589
2023-02-08T11:00:00.000000,high,33199
2023-02-08T12:00:00.000000,high,42820
2023-02-08T13:00:00.000000,high,30261
2023-02-08T14:00:00.000000,high,31296
2023-02-08T15:00:00.000000,high,31753
2023-02-08T16:00:00.000000,high,32440
2023-02-08T17:00:00.000000,high,25332
2023-02-08T18:00:00.000000,high,21675
2023-02-08T19:00:00.000000,high,24237
2023-02-08T20:00:00.000000,high,15264
2023-02-08T21:00:00.000000,high,11935
2023-02-08T22:00:00.000000,high,13311
2023-02-08T23:00:00.000000,high,9687
2023-02-09T00:00:00.000000,high,6868
2023-02-09T01:00:00.000000,high,5460
2023-02-09T02:00:00.000000,high,3918
2023-02-09T03:00:00.000000,high,2406
2023-02-09T04:00:00.000000,high,2223
2023-02-09T05:00:00.000000,high,4158
2023-02-09T06:00:00.000000,high,8146
2023-02-09T07:00:00.000000,high,15147
2023-02-09T08:00:00.000000,high,27187
2023-02-09T09:00:00.000000,high,27325
2023-02-09T10:00:00.000000,high,28092
2023-02-09T11:00:00.000000,high,33229
2023-02-09T12:00:00.000000,high,38074
2023-02-09T13:00:00.000000,high,36568
2023-02-09T14:00:00.000000,high,32349
2023-02-09T15:00:00.000000,high,31677
2023-02-09T16:00:00.000000,high,24538
2023-02-09T17:00:00.000000,high,29181
2023-02-09T18:00:00.000000,high,22761
2023-02-09T19:00:00.000000,high,22678
2023-02-09T20:00:00.000000,high,18460
2023-02-09T21:00:00.000000,high,15997
2023-02-09T22:00:00.000000,high,13476
2023-02-09T23:00:00.000000,high,10656
2023-02-10T00:00:00.000000,high,8955
2023-02-10T01:00:00.000000,high,6355
2023-02-10T02:00:00.000000,high,4290
2023-02-10T03:00:00.000000,high,3003
2023-02-10T04:00:00.000000,high,2779
2023-02-10T05:00:00.000000,high,4812
2023-02-10T06:00:00.000000,high,7845
2023-02-10T07:00:00.000000,high,19860
2023-02-10T08:00:00.000000,high,25143
2023-02-10T09:00:00.000000,high,28843
2023-02-10T10:00:00.000000,high,36931
2023-02-10T11:00:00.000000,high,36595
2023-02-10T12:00:00.000000,high,45612
2023-02-10T13:00:00.000000,high,36706
2023-02-10T14:00:00.000000,high,34837
2023-02-10T15:00:00.000000,high,27298
2023-02-10T16:00:00.000000,high,29458
2023-02-10T17:00:00.000000,high,21250
2023-02-10T18:00:00.000000,high,21246
2023-02-10T19:00:00.000000,high,49600
2023-02-10T20:00:00.000000,high,21177
2023-02-10T21:00:00.000000,high,17545
2023-02-10T22:00:00.000000,high,12667
2023-02-10T23:00:00.000000,high,11166
2023-02-11T00:00:00.000000,high,5352
2023-02-11T01:00:00.000000,high,3156
2023-02-11T02:00:00.000000,high,5577
2023-02-11T03:00:00.000000,high,1941
2023-02-11T04:00:00.000000,high,1744
2023-02-11T05:00:00.000000,high,2683
2023-02-11T06:00:00.000000,high,5466
2023-02-11T07:00:00.000000,high,8523
2023-02-11T08:00:00.000000,high,15667
2023-02-11T09:00:00.000000,high,19959
2023-02-11T10:00:00.000000,high,20880
2023-02-11T11:00:00.000000,high,24286
2023-02-11T12:00:00.000000,high,66458
2023-02-11T13:00:00.000000,high,26590
2023-02-11T14:00:00.000000,high,43284
2023-02-11T15:00:00.000000,high,22645
2023-02-11T16:00:00.000000,high,22381
2023-02-11T17:00:00.000000,high,19500
2023-02-11T18:00:00.000000,high,16159
2023-02-11T19:00:00.000000,high,13356
2023-02-11T20:00:00.000000,high,13366
2023-02-11T21:00:00.000000,high,11130
2023-02-11T22:00:00.000000,high,9723
2023-02-11T23:00:00.000000,high,7593
2023-02-12T00:00:00.000000,high,6758
2023-02-12T01:00:00.000000,high,2413
2023-02-12T02:00:00.000000,high,2163
2023-02-12T03:00:00.000000,high,1299
2023-02-12T04:00:00.000000,high,1539
2023-02-12T05:00:00.000000,high,1780
2023-02-12T06:00:00.000000,high,4488
2023-02-12T07:00:00.000000,high,7800
2023-02-12T08:00:00.000000,high,22103
2023-02-12T09:00:00.000000,high,14559
2023-02-12T10:00:00.000000,high,16044
2023-02-12T11:00:00.000000,high,18606
2023-02-12T12:00:00.000000,high,20124
2023-02-12T13:00:00.000000,high,16825
2023-02-12T14:00:00.000000,high,16534
2023-02-12T15:00:00.000000,high,18577
2023-02-12T16:00:00.000000,high,16447
2023-02-12T17:00:00.000000,high,13305
2023-02-12T18:00:00.000000,high,11518
2023-02-12T19:00:00.000000,high,10321
2023-02-12T20:00:00.000000,high,9472
2023-02-12T21:00:00.000000,high,6867
2023-02-12T22:00:00.000000,high,6210
2023-02-12T23:00:00.000000,high,4248
2023-02-13T00:00:00.000000,high,9546
2023-02-13T01:00:00.000000,high,6516
2023-02-13T02:00:00.000000,high,4368
2023-02-13T03:00:00.000000,high,3541
2023-02-13T04:00:00.000000,high,2683
2023-02-13T05:00:00.000000,high,3916
2023-02-13T06:00:00.000000,high,9385
2023-02-13T07:00:00.000000,high,20281
2023-02-13T08:00:00.000000,high,32176
2023-02-13T09:00:00.000000,high,35034
2023-02-13T10:00:00.000000,high,44070
2023-02-13T11:00:00.000000,high,42675
2023-02-13T12:00:00.000000,high,99735
2023-02-13T13:00:00.000000,high,46624
2023-02-13T14:00:00.000000,high,42373
2023-02-13T15:00:00.000000,high,30930
2023-02-13T16:00:00.000000,high,38629
2023-02-13T17:00:00.000000,high,34822
2023-02-13T18:00:00.000000,high,25816
2023-02-13T19:00:00.000000,high,25447
2023-02-13T20:00:00.000000,high,22477
2023-02-13T21:00:00.000000,high,18838
2023-02-13T22:00:00.000000,high,14457
2023-02-13T23:00:00.000000,high,11416
2023-02-14T00:00:00.000000,high,8392
2023-02-14T01:00:00.000000,high,6267
2023-02-14T02:00:00.000000,high,4435
2023-02-14T03:00:00.000000,high,2700
2023-02-14T04:00:00.000000,high,3021
2023-02-14T05:00:00.000000,high,3007
2023-02-14T06:00:00.000000,high,9381
2023-02-14T07:00:00.000000,high,13902
2023-02-14T08:00:00.000000,high,24330
2023-02-14T09:00:00.000000,high,29890
2023-02-14T10:00:00.000000,high,31743
2023-02-14T11:00:00.000000,high,92236
2023-02-14T12:00:00.000000,high,40107
2023-02-14T13:00:00.000000,high,40630
2023-02-14T14:00:00.000000,high,36292
2023-02-14T15:00:00.000000,high,35265
2023-02-14T16:00:00.000000,high,31092
2023-02-14T17:00:00.000000,high,24450
2023-02-14T18:00:00.000000,high,27759
2023-02-14T19:00:00.000000,high,21331
2023-02-14T20:00:00.000000,high,16578
2023-02-14T21:00:00.000000,high,16108
2023-02-14T22:00:00.000000,high,16129
2023-02-14T23:00:00.000000,high,22498
2023-02-15T00:00:00.000000,high,7383
2023-02-15T01:00:00.000000,high,4921
2023-02-15T02:00:00.000000,high,3700
2023-02-15T03:00:00.000000,high,3079
2023-02-15T04:00:00.000000,high,2646
2023-02-15T05:00:00.000000,high,3988
2023-02-15T06:00:00.000000,high,19898
2023-02-15T07:00:00.000000,high,15664
2023-02-15T08:00:00.000000,high,22354
2023-02-15T09:00:00.000000,high,29998
2023-02-15T10:00:00.000000,high,32911
2023-02-15T11:00:00.000000,high,35566
2023-02-15T12:00:00.000000,high,41032
2023-02-15T13:00:00.000000,high,35884
2023-02-15T14:00:00.000000,high,35578
2023-02-15T15:00:00.000000,high,30352
2023-02-15T16:00:00.000000,high,28270
2023-02-15T17:00:00.000000,high,20404
2023-02-15T18:00:00.000000,high,25051
2023-02-15T19:00:00.000000,high,21106
2023-02-15T20:00:00.000000,high,19630
2023-02-15T21:00:00.000000,high,10867
2023-02-15T22:00:00.000000,high,15412
2023-02-15T23:00:00.000000,high,10057
2023-02-16T00:00:00.000000,high,8497
2023-02-16T01:00:00.000000,high,4569
2023-02-16T02:00:00.000000,high,4059
2023-02-16T03:00:00.000000,high,2280
2023-02-16T04:00:00.000000,high,2389
2023-02-16T05:00:00.000000,high,4557
2023-02-16T06:00:00.000000,high,7503
2023-02-16T07:00:00.000000,high,15631
2023-02-16T08:00:00.000000,high,24946
2023-02-16T09:00:00.000000,high,76030
2023-02-16T10:00:00.000000,high,33648
2023-02-16T11:00:00.000000,high,37002
2023-02-16T12:00:00.000000,high,47442
2023-02-16T13:00:00.000000,high,35493
2023-02-16T14:00:00.000000,high,33816
2023-02-16T15:00:00.000000,high,33814
2023-02-16T16:00:00.000000,high,31150
2023-02-16T17:00:00.000000,high,28525
2023-02-16T18:00:00.000000,high,58401
2023-02-16T19:00:00.000000,high,18067
2023-02-16T20:00:00.000000,high,20764
2023-02-16T21:00:00.000000,high,13545
2023-02-16T22:00:00.000000,high,13135
2023-02-16T23:00:00.000000,high,9430
2023-02-17T00:00:00.000000,high,8361
2023-02-17T01:00:00.000000,high,5793
2023-02-17T02:00:00.000000,high,4342
2023-02-17T03:00:00.000000,high,2922
2023-02-17T04:00:00.000000,high,3256
2023-02-17T05:00:00.000000,high,4398
2023-02-17T06:00:00.000000,high,8209
2023-02-17T07:00:00.000000,high,18451
2023-02-17T08:00:00.000000,high,28246
2023-02-17T09:00:00.000000,high,29527
2023-02-17T10:00:00.000000,high,38643
2023-02-17T11:00:00.000000,high,42022
2023-02-17T12:00:00.000000,high,40822
2023-02-17T13:00:00.000000,high,44671
2023-02-17T14:00:00.000000,high,35917
2023-02-17T15:00:00.000000,high,34081
2023-02-17T16:00:00.000000,high,30319
2023-02-17T17:00:00.000000,high,28093
2023-02-17T18:00:00.000000,high,22476
2023-02-17T19:00:00.000000,high,19207
2023-02-17T20:00:00.000000,high,22765
2023-02-17T21:00:00.000000,high,15403
2023-02-17T22:00:00.000000,high,12634
2023-02-17T23:00:00.000000,high,8803
2023-02-18T00:00:00.000000,high,5011
2023-02-18T01:00:00.000000,high,6688
2023-02-18T02:00:00.000000,high,3117
2023-02-18T03:00:00.000000,high,1965
2023-02-18T04:00:00.000000,high,1662
2023-02-18T05:00:00.000000,high,3280
2023-02-18T06:00:00.000000,high,5880
2023-02-18T07:00:00.000000,high,10362
2023-02-18T08:00:00.000000,high,12049
2023-02-18T09:00:00.000000,high,26326
2023-02-18T10:00:00.000000,high,19980
2023-02-18T11:00:00.000000,high,20877
2023-02-18T12:00:00.000000,high,59608
2023-02-18T13:00:00.000000,high,31086
2023-02-18T14:00:00.000000,high,26416
2023-02-18T15:00:00.000000,high,22627
2023-02-18T16:00:00.000000,high,20802
2023-02-18T17:00:00.000000,high,19372
2023-02-18T18:00:00.000000,high,17283
2023-02-18T19:00:00.000000,high,14680
2023-02-18T20:00:00.000000,high,12624
2023-02-18T21:00:00.000000,high,10642
2023-02-18T22:00:00.000000,high,8251
2023-02-18T23:00:00.000000,high,6939
2023-02-19T00:00:00.000000,high,3177
2023-02-19T01:00:00.000000,high,2524
2023-02-19T02:00:00.000000,high,1722
2023-02-19T03:00:00.000000,high,2422
2023-02-19T04:00:00.000000,high,1297
2023-02-19T05:00:00.000000,high,2178
2023-02-19T06:00:00.000000,high,4176
2023-02-19T07:00:00.000000,high,6448
2023-02-19T08:00:00.000000,high,10338
2023-02-19T09:00:00.000000,high,16738
2023-02-19T10:00:00.000000,high,33774
2023-02-19T11:00:00.000000,high,17448
2023-02-19T12:00:00.000000,high,20176
2023-02-19T13:00:00.000000,high,16120
2023-02-19T14:00:00.000000,high,16749
2023-02-19T15:00:00.000000,high,13258
2023-02-19T16:00:00.000000,high,13180
2023-02-19T17:00:00.000000,high,13156
2023-02-19T18:00:00.000000,high,9646
2023-02-19T19:00:00.000000,high,10648
2023-02-19T20:00:00.000000,high,8907
2023-02-19T21:00:00.000000,high,8071
2023-02-19T22:00:00.000000,high,11903
2023-02-19T23:00:00.000000,high,5794
2023-02-20T00:00:00.000000,high,9294
2023-02-20T01:00:00.000000,high,5856
2023-02-20T02:00:00.000000,high,4645
2023-02-20T03:00:00.000000,high,3225
2023-02-20T04:00:00.000000,high,3073
2023-02-20T05:00:00.000000,high,4608
2023-02-20T06:00:00.000000,high,8535
2023-02-20T07:00:00.000000,high,17142
2023-02-20T08:00:00.000000,high,23676
2023-02-20T09:00:00.000000,high,43143
2023-02-20T10:00:00.000000,high,34831
2023-02-20T11:00:00.000000,high,39871
2023-02-20T12:00:00.000000,high,42601
2023-02-20T13:00:00.000000,high,46672
2023-02-20T14:00:00.000000,high,38605
2023-02-20T15:00:00.000000,high,41301
2023-02-20T16:00:00.000000,high,31392
2023-02-20T17:00:00.000000,high,31453
2023-02-20T18:00:00.000000,high,25239
2023-02-20T19:00:00.000000,high,29730
2023-02-20T20:00:00.000000,high,18876
2023-02-20T21:00:00.000000,high,35354
2023-02-20T22:00:00.000000,high,16269
2023-02-20T23:00:00.000000,high,12745
2023-02-21T00:00:00.000000,high,8259
2023-02-21T01:00:00.000000,high,5536
2023-02-21T02:00:00.000000,high,4225
2023-02-21T03:00:00.000000,high,2763
2023-02-21T04:00:00.000000,high,3075
2023-02-21T05:00:00.000000,high,5137
2023-02-21T06:00:00.000000,high,7945
2023-02-21T07:00:00.000000,high,14524
2023-02-21T08:00:00.000000,high,25021
2023-02-21T09:00:00.000000,high,42342
2023-02-21T10:00:00.000000,high,33534
2023-02-21T11:00:00.000000,high,45706
2023-02-21T12:00:00.000000,high,49132
2023-02-21T13:00:00.000000,high,37095
2023-02-21T14:00:00.000000,high,38539
2023-02-21T15:00:00.000000,high,39141
2023-02-21T16:00:00.000000,high,29685
2023-02-21T17:00:00.000000,high,27478
2023-02-21T18:00:00.000000,high,23776
2023-02-21T19:00:00.000000,high,20161
2023-02-21T20:00:00.000000,high,18360
2023-02-21T21:00:00.000000,high,14769
2023-02-21T22:00:00.000000,high,14071
2023-02-21T23:00:00.000000,high,10356
2023-02-22T00:00:00.000000,high,7828
2023-02-22T01:00:00.000000,high,4305
2023-02-22T02:00:00.000000,high,8383
2023-02-22T03:00:00.000000,high,2761
2023-02-22T04:00:00.000000,high,2041
2023-02-22T05:00:00.000000,high,3967
2023-02-22T06:00:00.000000,high,8589
2023-02-22T07:00:00.000000,high,13449
2023-02-22T08:00:00.000000,high,26788
2023-02-22T09:00:00.000000,high,31881
2023-02-22T10:00:00.000000,high,30811
2023-02-22T11:00:00.000000,high,35500
2023-02-22T12:00:00.000000,high,40384
2023-02-22T13:00:00.000000,high,79021
2023-02-22T14:00:00.000000,high,34935
2023-02-22T15:00:00.000000,high,27781
2023-02-22T16:00:00.000000,high,28524
2023-02-22T17:00:00.000000,high,21894
2023-02-22T18:00:00.000000,high,22693
2023-02-22T19:00:00.000000,high,18555
2023-02-22T20:00:00.000000,high,16536
2023-02-22T21:00:00.000000,high,17190
2023-02-22T22:00:00.000000,high,14140
2023-02-22T23:00:00.000000,high,10821
2023-02-23T00:00:00.000000,high,6813
2023-02-23T01:00:00.000000,high,4938
2023-02-23T02:00:00.000000,high,4288
2023-02-23T03:00:00.000000,high,2586
2023-02-23T04:00:00.000000,high,3141
2023-02-23T05:00:00.000000,high,3975
2023-02-23T06:00:00.000000,high,7795
2023-02-23T07:00:00.000000,high,14826
2023-02-23T08:00:00.000000,high,23256
2023-02-23T09:00:00.000000,high,30132
2023-02-23T10:00:00.000000,high,35496
2023-02-23T11:00:00.000000,high,39114
2023-02-23T12:00:00.000000,high,35242
2023-02-23T13:00:00.000000,high,30946
2023-02-23T14:00:00.000000,high,27061
2023-02-23T15:00:00.000000,high,32154
2023-02-23T16:00:00.000000,high,24954
2023-02-23T17:00:00.000000,high,20010
2023-02-23T18:00:00.000000,high,23841
2023-02-23T19:00:00.000000,high,25485
2023-02-23T20:00:00.000000,high,17838
2023-02-23T21:00:00.000000,high,16582
2023-02-23T22:00:00.000000,high,12853
2023-02-23T23:00:00.000000,high,10098
2023-02-24T00:00:00.000000,high,9187
2023-02-24T01:00:00.000000,high,5446
2023-02-24T02:00:00.000000,high,4320
2023-02-24T03:00:00.000000,high,2895
2023-02-24T04:00:00.000000,high,2617
2023-02-24T05:00:00.000000,high,4624
2023-02-24T06:00:00.000000,high,8266
2023-02-24T07:00:00.000000,high,15558
2023-02-24T08:00:00.000000,high,26598
2023-02-24T09:00:00.000000,high,30634
2023-02-24T10:00:00.000000,high,73491
2023-02-24T11:00:00.000000,high,39234
2023-02-24T12:00:00.000000,high,46642
2023-02-24T13:00:00.000000,high,41133
2023-02-24T14:00:00.000000,high,36373
2023-02-24T15:00:00.000000,high,36412
2023-02-24T16:00:00.000000,high,58357
2023-02-24T17:00:00.000000,high,29614
2023-02-24T18:00:00.000000,high,25270
2023-02-24T19:00:00.000000,high,19495
2023-02-24T20:00:00.000000,high,17542
2023-02-24T21:00:00.000000,high,16315
2023-02-24T22:00:00.000000,high,13170
2023-02-24T23:00:00.000000,high,11010
2023-02-25T00:00:00.000000,high,5385
2023-02-25T01:00:00.000000,high,3759
2023-02-25T02:00:00.000000,high,2658
2023-02-25T03:00:00.000000,high,1870
2023-02-25T04:00:00.000000,high,1795
2023-02-25T05:00:00.000000,high,2148
2023-02-25T06:00:00.000000,high,4851
2023-02-25T07:00:00.000000,high,10555
2023-02-25T08:00:00.000000,high,14121
2023-02-25T09:00:00.000000,high,22704
2023-02-25T10:00:00.000000,high,26757
2023-02-25T11:00:00.000000,high,28035
2023-02-25T12:00:00.000000,high,26203
2023-02-25T13:00:00.000000,high,28714
2023-02-25T14:00:00.000000,high,23548
2023-02-25T15:00:00.000000,high,20697
2023-02-25T16:00:00.000000,high,18430
2023-02-25T17:00:00.000000,high,17310
2023-02-25T18:00:00.000000,high,15441
2023-02-25T19:00:00.000000,high,14523
2023-02-25T20:00:00.000000,high,12694
2023-02-25T21:00:00.000000,high,10713
2023-02-25T22:00:00.000000,high,9313
2023-02-25T23:00:00.000000,high,7989
2023-02-26T00:00:00.000000,high,4188
2023-02-26T01:00:00.000000,high,2170
2023-02-26T02:00:00.000000,high,1423
2023-02-26T03:00:00.000000,high,1393
2023-02-26T04:00:00.000000,high,1099
2023-02-26T05:00:00.000000,high,1869
2023-02-26T06:00:00.000000,high,3376
2023-02-26T07:00:00.000000,high,6270
2023-02-26T08:00:00.000000,high,12096
2023-02-26T09:00:00.000000,high,16461
2023-02-26T10:00:00.000000,high,38743
2023-02-26T11:00:00.000000,high,13224
2023-02-26T12:00:00.000000,high,18079
2023-02-26T13:00:00.000000,high,18549
2023-02-26T14:00:00.000000,high,14122
2023-02-26T15:00:00.000000,high,15580
2023-02-26T16:00:00.000000,high,14002
2023-02-26T17:00:00.000000,high,13488
2023-02-26T18:00:00.000000,high,11611
2023-02-26T19:00:00.000000,high,9207
2023-02-26T20:00:00.000000,high,21623
2023-02-26T21:00:00.000000,high,7528
2023-02-26T22:00:00.000000,high,6357
2023-02-26T23:00:00.000000,high,4623
2023-02-27T00:00:00.000000,high,20191
2023-02-27T01:00:00.000000,high,5578
2023-02-27T02:00:00.000000,high,4510
2023-02-27T03:00:00.000000,high,3583
2023-02-27T04:00:00.000000,high,2640
2023-02-27T05:00:00.000000,high,3849
2023-02-27T06:00:00.000000,high,10530
2023-02-27T07:00:00.000000,high,17974
2023-02-27T08:00:00.000000,high,25696
2023-02-27T09:00:00.000000,high,40537
2023-02-27T10:00:00.000000,high,37369
2023-02-27T11:00:00.000000,high,50662
2023-02-27T12:00:00.000000,high,49011
2023-02-27T13:00:00.000000,high,40749
2023-02-27T14:00:00.000000,high,48361
2023-02-27T15:00:00.000000,high,34495
2023-02-27T16:00:00.000000,high,36157
2023-02-27T17:00:00.000000,high,31515
2023-02-27T18:00:00.000000,high,31123
2023-02-27T19:00:00.000000,high,28302
2023-02-27T20:00:00.000000,high,21487
2023-02-27T21:00:00.000000,high,16975
2023-02-27T22:00:00.000000,high,16003
2023-02-27T23:00:00.000000,high,11409
2023-02-28T00:00:00.000000,high,10108
2023-02-28T01:00:00.000000,high,5686
2023-02-28T02:00:00.000000,high,4053
2023-02-28T03:00:00.000000,high,2856
2023-02-28T04:00:00.000000,high,2427
2023-02-28T05:00:00.000000,high,3798
2023-02-28T06:00:00.000000,high,9424
2023-02-28T07:00:00.000000,high,15723
2023-02-28T08:00:00.000000,high,22602
2023-02-28T09:00:00.000000,high,35466
2023-02-28T10:00:00.000000,high,40788
2023-02-28T11:00:00.000000,high,42093
2023-02-28T12:00:00.000000,high,46264
2023-02-28T13:00:00.000000,high,36297
2023-02-28T14:00:00.000000,high,31279
2023-02-28T15:00:00.000000,high,38712
2023-02-28T16:00:00.000000,high,29859
2023-02-28T17:00:00.000000,high,27345
2023-02-28T18:00:00.000000,high,28597
2023-02-28T19:00:00.000000,high,23688
2023-02-28T20:00:00.000000,high,20529
2023-02-28T21:00:00.000000,high,20473
2023-02-28T22:00:00.000000,high,13122
2023-02-28T23:00:00.000000,high,12261
2023-03-01T00:00:00.000000,high,8145
2023-03-01T01:00:00.000000,high,5544
2023-03-01T02:00:00.000000,high,4668
2023-03-01T03:00:00.000000,high,2836
2023-03-01T04:00:00.000000,high,2844
2023-03-01T05:00:00.000000,high,4483
2023-03-01T06:00:00.000000,high,7803
2023-03-01T07:00:00.000000,high,14839
2023-03-01T08:00:00.000000,high,21760
2023-03-01T09:00:00.000000,high,43427
2023-03-01T10:00:00.000000,high,42316
2023-03-01T11:00:00.000000,high,33628
2023-03-01T12:00:00.000000,high,39603
2023-03-01T13:00:00.000000,high,36753
2023-03-01T14:00:00.000000,high,36178
2023-03-01T15:00:00.000000,high,35041
2023-03-01T16:00:00.000000,high,32254
2023-03-01T17:00:00.000000,high,25425
2023-03-01T18:00:00.000000,high,23893
2023-03-01T19:00:00.000000,high,22209
2023-03-01T20:00:00.000000,high,18429
2023-03-01T21:00:00.000000,high,18802
2023-03-01T22:00:00.000000,high,34597
2023-03-01T23:00:00.000000,high,11593
2023-03-02T00:00:00.000000,high,8635
2023-03-02T01:00:00.000000,high,6033
2023-03-02T02:00:00.000000,high,4122
2023-03-02T03:00:00.000000,high,2349
2023-03-02T04:00:00.000000,high,2806
2023-03-02T05:00:00.000000,high,3786
2023-03-02T06:00:00.000000,high,7671
2023-03-02T07:00:00.000000,high,17149
2023-03-02T08:00:00.000000,high,27309
2023-03-02T09:00:00.000000,high,32467
2023-03-02T10:00:00.000000,high,36183
2023-03-02T11:00:00.000000,high,44233
2023-03-02T12:00:00.000000,high,69573
2023-03-02T13:00:00.000000,high,47634
2023-03-02T14:00:00.000000,high,37084
2023-03-02T15:00:00.000000,high,26694
2023-03-02T16:00:00.000000,high,31936
2023-03-02T17:00:00.000000,high,28029
2023-03-02T18:00:00.000000,high,27433
2023-03-02T19:00:00.000000,high,23053
2023-03-02T20:00:00.000000,high,18637
2023-03-02T21:00:00.000000,high,14215
2023-03-02T22:00:00.000000,high,13216
2023-03-02T23:00:00.000000,high,9880
2023-03-03T00:00:00.000000,high,8392
2023-03-03T01:00:00.000000,high,6289
2023-03-03T02:00:00.000000,high,5197
2023-03-03T03:00:00.000000,high,3087
2023-03-03T04:00:00.000000,high,2614
2023-03-03T05:00:00.000000,high,4653
2023-03-03T06:00:00.000000,high,9975
2023-03-03T07:00:00.000000,high,16732
2023-03-03T08:00:00.000000,high,26371
2023-03-03T09:00:00.000000,high,35691
2023-03-03T10:00:00.000000,high,35578
2023-03-03T11:00:00.000000,high,44275
2023-03-03T12:00:00.000000,high,44010
2023-03-03T13:00:00.000000,high,43323
2023-03-03T14:00:00.000000,high,35182
2023-03-03T15:00:00.000000,high,34080
2023-03-03T16:00:00.000000,high,35029
2023-03-03T17:00:00.000000,high,28591
2023-03-03T18:00:00.000000,high,31345
2023-03-03T19:00:00.000000,high,22809
2023-03-03T20:00:00.000000,high,41140
2023-03-03T21:00:00.000000,high,19480
2023-03-03T22:00:00.000000,high,12742
2023-03-03T23:00:00.000000,high,9787
2023-03-04T00:00:00.000000,high,4804
2023-03-04T01:00:00.000000,high,4257
2023-03-04T02:00:00.000000,high,2677
2023-03-04T03:00:00.000000,high,2373
2023-03-04T04:00:00.000000,high,1782
2023-03-04T05:00:00.000000,high,2886
2023-03-04T06:00:00.000000,high,6543
2023-03-04T07:00:00.000000,high,13614
2023-03-04T08:00:00.000000,high,20515
2023-03-04T09:00:00.000000,high,25420
2023-03-04T10:00:00.000000,high,27085
2023-03-04T11:00:00.000000,high,28027
2023-03-04T12:00:00.000000,high,30556
2023-03-04T13:00:00.000000,high,25000
2023-03-04T14:00:00.000000,high,22558
2023-03-04T15:00:00.000000,high,22671
2023-03-04T16:00:00.000000,high,20436
2023-03-04T17:00:00.000000,high,18042
2023-03-04T18:00:00.000000,high,18193
2023-03-04T19:00:00.000000,high,16563
2023-03-04T20:00:00.000000,high,13345
2023-03-04T21:00:00.000000,high,13015
2023-03-04T22:00:00.000000,high,8370
2023-03-04T23:00:00.000000,high,7413
2023-03-05T00:00:00.000000,high,3759
2023-03-05T01:00:00.000000,high,2196
2023-03-05T02:00:00.000000,high,2007
2023-03-05T03:00:00.000000,high,1333
2023-03-05T04:00:00.000000,high,1554
2023-03-05T05:00:00.000000,high,2152
2023-03-05T06:00:00.000000,high,3634
2023-03-05T07:00:00.000000,high,9601
2023-03-05T08:00:00.000000,high,13633
2023-03-05T09:00:00.000000,high,17142
2023-03-05T10:00:00.000000,high,17152
2023-03-05T11:00:00.000000,high,17086
2023-03-05T12:00:00.000000,high,19495
2023-03-05T13:00:00.000000,high,20956
2023-03-05T14:00:00.000000,high,20856
2023-03-05T15:00:00.000000,high,18699
2023-03-05T16:00:00.000000,high,14124
2023-03-05T17:00:00.000000,high,29595
2023-03-05T18:00:00.000000,high,12321
2023-03-05T19:00:00.000000,high,8889
2023-03-05T20:00:00.000000,high,9754
2023-03-05T21:00:00.000000,high,12271
2023-03-05T22:00:00.000000,high,6435
2023-03-05T23:00:00.000000,high,4537
2023-03-06T00:00:00.000000,high,10218
2023-03-06T01:00:00.000000,high,6133
2023-03-06T02:00:00.000000,high,4290
2023-03-06T03:00:00.000000,high,2308
2023-03-06T04:00:00.000000,high,3231
2023-03-06T05:00:00.000000,high,5721
2023-03-06T06:00:00.000000,high,11334
2023-03-06T07:00:00.000000,high,18550
2023-03-06T08:00:00.000000,high,27403
2023-03-06T09:00:00.000000,high,40702
2023-03-06T10:00:00.000000,high,37914
2023-03-06T11:00:00.000000,high,46728
2023-03-06T12:00:00.000000,high,52323
2023-03-06T13:00:00.000000,high,50925
2023-03-06T14:00:00.000000,high,41697
2023-03-06T15:00:00.000000,high,38088
2023-03-06T16:00:00.000000,high,32509
2023-03-06T17:00:00.000000,high,29719
2023-03-06T18:00:00.000000,high,28498
2023-03-06T19:00:00.000000,high,62457
2023-03-06T20:00:00.000000,high,24751
2023-03-06T21:00:00.000000,high,17878
2023-03-06T22:00:00.000000,high,37805
2023-03-06T23:00:00.000000,high,12607
2023-03-07T00:00:00.000000,high,8890
2023-03-07T01:00:00.000000,high,5496
2023-03-07T02:00:00.000000,high,5824
2023-03-07T03:00:00.000000,high,3232
2023-03-07T04:00:00.000000,high,3187
2023-03-07T05:00:00.000000,high,4329
2023-03-07T06:00:00.000000,high,8968
2023-03-07T07:00:00.000000,high,18738
2023-03-07T08:00:00.000000,high,22552
2023-03-07T09:00:00.000000,high,33753
2023-03-07T10:00:00.000000,high,41676
2023-03-07T11:00:00.000000,high,36364
2023-03-07T12:00:00.000000,high,45856
2023-03-07T13:00:00.000000,high,35938
2023-03-07T14:00:00.000000,high,40410
2023-03-07T15:00:00.000000,high,35512
2023-03-07T16:00:00.000000,high,27393
2023-03-07T17:00:00.000000,high,33159
2023-03-07T18:00:00.000000,high,24765
2023-03-07T19:00:00.000000,high,21834
2023-03-07T20:00:00.000000,high,21205
2023-03-07T21:00:00.000000,high,19866
2023-03-07T22:00:00.000000,high,13341
2023-03-07T23:00:00.000000,high,11952
2023-03-08T00:00:00.000000,high,8446
2023-03-08T01:00:00.000000,high,5773
2023-03-08T02:00:00.000000,high,4120
2023-03-08T03:00:00.000000,high,2599
